,user_id,State,User_Score
161077,1878454,AK,1
161078,272542,MA,3
161079,608603,NM,2
161080,2106471,IA,4
161081,1196497,NM,3
161082,1451976,NJ,3
161083,536290,AL,1
161084,640393,ME,3
161085,3735499,OK,1
161086,80427,AL,4
161087,2020864,GA,3
161088,3068198,NJ,2
161089,3656940,KS,4
161090,1282678,CT,3
161091,1923196,NY,1
161092,1179116,UT,4
161093,166991,MD,1
161094,196166,HI,2
161095,1092512,AL,1
161096,3322018,GA,1
161097,2975272,MS,4
161098,462313,NV,1
161099,1444248,ID,2
161100,238200,OH,3
161101,106379,UT,1
161102,99901,NM,3
161103,776656,AR,3
161104,815298,AL,2
161105,2217353,DE,1
161106,160858,VA,1
161107,73309,DC,1
161108,2355333,AR,3
161109,1408493,SD,3
161110,3388988,ME,3
161111,1953621,SD,1
161112,2383215,CA,4
161113,2299620,NY,3
161114,380213,AL,2
161115,3278330,OH,4
161116,139624,ME,4
161117,3484677,AZ,1
161118,432557,WI,3
161119,294176,MO,4
161120,3219800,ND,1
161121,366138,FL,1
161122,2109652,AL,3
161123,3929222,ND,3
161124,3184193,MI,1
161125,334185,CT,4
161126,1649282,WI,2
161127,3142437,NM,2
161128,979814,GA,3
161129,3748306,CA,1
161130,3048799,NV,2
161131,409338,CA,3
161132,3632868,IL,4
161133,135000,UT,4
161134,3021780,WA,4
161135,96242,AK,3
161136,3797288,MO,2
161137,587836,KY,3
161138,700572,WY,1
161139,1817045,TN,4
161140,322690,RI,3
161141,780672,CO,2
161142,1714916,MS,1
161143,1658614,PA,3
161144,1265368,FL,1
161145,3509637,TX,2
161146,196836,DE,4
161147,2221619,MD,3
161148,3589404,WA,2
161149,3175691,OR,4
161150,497165,AZ,4
161151,412411,DC,4
161152,174072,ID,3
161153,1897391,NE,3
161154,911623,SD,1
161155,1398541,CA,4
161156,1943752,PA,4
161157,270406,AR,3
161158,1316531,RI,3
161159,124931,WY,1
161160,401093,TN,4
161161,552076,MT,3
161162,932330,MS,3
161163,1648257,WV,2
161164,3947867,IN,4
161165,116994,RI,2
161166,1686537,IN,2
161167,2815430,NC,2
161168,2946683,WY,1
161169,3443806,AK,2
161170,3306380,MA,1
161171,2726285,TN,3
161172,93787,OH,2
161173,3927378,AR,4
161174,378558,OH,1
161175,2127897,DC,2
161176,73444,NY,4
161177,1748629,CT,1
161178,975016,NH,1
161179,3023342,TX,3
161180,2063436,MS,4
161181,2480252,NE,1
161182,44153,MA,2
161183,2894434,ND,4
161184,531140,MD,4
161185,1214241,CO,2
161186,1630022,IN,3
161187,1359103,VA,2
161188,3686024,TX,3
161189,2656353,NH,4
161190,328056,MO,2
161191,1895444,NM,4
161192,1773059,NM,3
161193,596372,OK,4
161194,2458926,OR,1
161195,177484,IL,2
161196,679704,TN,2
161197,1255636,AK,3
161198,478996,WA,1
161199,2717497,PA,3
161200,455529,AK,4
161201,239731,DE,1
161202,305706,NM,3
161203,811930,SC,2
161204,909172,IN,2
161205,1444454,TX,4
161206,1351940,WI,1
161207,570763,LA,2
161208,423933,UT,2
161209,511682,PA,1
161210,3389322,FL,4
161211,992741,NH,2
161212,1164031,PA,1
161213,1876995,AK,1
161214,1240351,VA,1
161215,380280,NH,1
161216,2236086,MD,3
161217,207976,NE,3
161218,1692705,TX,2
161219,935925,DC,4
161220,2129268,WV,1
161221,1031670,DE,4
161222,2135508,VA,2
161223,2279423,ID,2
161224,2336459,AZ,3
161225,1815910,CA,1
161226,413045,NC,3
161227,268775,KS,3
161228,403006,VT,2
161229,3153591,WI,2
161230,643967,ID,3
161231,788452,OR,2
161232,1796629,AR,3
161233,1776594,WI,1
161234,218630,AR,3
161235,2204886,VA,4
161236,569610,DC,1
161237,1843740,AL,1
161238,1433023,FL,1
161239,598606,KY,4
161240,1605273,NH,4
161241,134902,WV,3
161242,747924,NY,2
161243,33167,MA,2
161244,264935,RI,3
161245,3232381,NM,1
161246,2074860,IL,1
161247,1030665,VA,2
161248,3234940,AK,3
161249,2315225,MI,3
161250,320107,AR,1
161251,3541835,WY,4
161252,1203119,PA,4
161253,437252,MI,4
161254,808560,NC,1
161255,3961002,ND,3
161256,2329846,NM,1
161257,117489,ME,3
161258,949826,MN,3
161259,3688277,DE,1
161260,1969377,LA,4
161261,2207713,CT,4
161262,3825842,MA,3
161263,2637366,DE,2
161264,830583,NJ,1
161265,2346392,SD,1
161266,3357339,MA,2
161267,1153241,LA,3
161268,3262068,KS,2
161269,3128956,MO,2
161270,974203,LA,3
161271,1764972,SD,4
161272,1448818,SC,2
161273,2311293,GA,4
161274,1542815,MD,4
161275,949594,VT,3
161276,1400613,NV,2
161277,1998415,CO,2
161278,654205,DE,2
161279,3889920,OR,1
161280,483215,NV,3
161281,1701263,ND,1
161282,193712,NH,1
161283,135711,UT,2
161284,756852,DE,2
161285,554907,TN,3
161286,3537962,WA,4
161287,1631923,AR,2
161288,3610986,MS,3
161289,241732,ND,3
161290,3808045,RI,1
161291,1722293,MO,4
161292,442098,MA,1
161293,2561589,ME,1
161294,145193,MN,2
161295,464357,WI,3
161296,3009873,ID,3
161297,218290,TN,1
161298,1011577,TX,1
161299,925078,SC,2
161300,378996,LA,3
161301,1735447,NC,4
161302,2621126,TX,1
161303,1662279,NV,4
161304,95698,ME,2
161305,192063,IA,3
161306,2932280,VA,3
161307,264602,AZ,3
161308,744614,HI,2
161309,3954337,NY,2
161310,1002444,NV,3
161311,943111,WV,1
161312,1072670,WY,4
161313,819062,MA,1
161314,1890393,SD,3
161315,1557740,ND,2
161316,3688912,VT,4
161317,3863654,WV,3
161318,1570164,NH,4
161319,2084403,AZ,3
161320,941140,WY,3
161321,3700327,MN,1
161322,920663,OK,2
161323,635115,WI,3
161324,1123722,TX,4
161325,681916,GA,4
161326,3782033,MI,4
161327,2059458,GA,2
161328,1501731,MS,2
161329,419390,NJ,2
161330,938312,ND,2
161331,189945,WA,4
161332,1074565,ID,2
161333,2993181,VA,1
161334,271675,TN,3
161335,1180565,MA,1
161336,3289925,MN,3
161337,123859,MN,3
161338,1919770,SC,1
161339,3653997,MN,1
161340,1907965,IA,2
161341,2566894,UT,1
161342,720053,NM,1
161343,2514315,WI,2
161344,664770,IA,3
161345,3494716,MN,1
161346,1591435,WA,2
161347,196822,TN,4
161348,1159940,AR,4
161349,569446,DC,4
161350,3361180,DE,2
161351,2241420,MI,3
161352,58153,IN,2
161353,597250,IA,3
161354,1513877,WA,4
161355,633806,NE,2
161356,1390422,NC,3
161357,367491,MD,4
161358,420969,WI,3
161359,487191,ID,1
161360,3142332,AK,1
161361,608101,PA,3
161362,1771650,WY,1
161363,652096,VA,2
161364,3536117,NC,1
161365,125358,AZ,4
161366,578612,WV,4
161367,3361009,DE,4
161368,921661,NJ,2
161369,3923038,KS,1
161370,730129,WY,4
161371,2911787,OH,2
161372,1708614,WI,2
161373,2181482,WI,1
161374,756269,OK,1
161375,67400,NM,3
161376,1626260,NJ,3
161377,2332039,WI,2
161378,900799,CT,2
161379,337282,NM,4
161380,1638550,ID,4
161381,3981032,VA,3
161382,118201,MA,1
161383,1057426,TN,3
161384,2089164,KY,2
161385,3018407,UT,1
161386,356315,HI,1
161387,323829,SC,4
161388,2368623,IL,1
161389,1230293,WA,3
161390,104090,IN,1
161391,990992,WV,3
161392,553869,AR,1
161393,2305010,AL,2
161394,3146414,NV,4
161395,1642995,UT,2
161396,2409277,UT,2
161397,3807392,UT,4
161398,328288,AL,3
161399,2979995,GA,4
161400,1689327,MT,4
161401,2447834,GA,4
161402,3805538,IA,4
161403,1107028,CA,4
161404,2969990,AL,1
161405,2053275,IN,4
161406,1472366,IA,1
161407,1907396,DE,2
161408,493733,PA,2
161409,372795,OR,4
161410,2365143,AL,2
161411,3415363,OR,3
161412,359698,CT,2
161413,3523107,RI,4
161414,3937933,AK,1
161415,482003,CO,3
161416,616888,MS,2
161417,977556,SC,4
161418,2210465,NH,2
161419,1147943,NY,2
161420,197907,NC,3
161421,3384276,MD,1
161422,1533097,WY,4
161423,1735218,NM,1
161424,1002726,RI,2
161425,1853748,IA,3
161426,1505226,IA,3
161427,3694481,SC,3
161428,1272224,MO,2
161429,660232,NY,3
161430,3608410,MT,3
161431,3557750,MA,1
161432,2396474,DE,1
161433,2480247,MN,2
161434,530481,RI,1
161435,2230255,NE,3
161436,1835349,OH,1
161437,278798,OH,1
161438,110698,MS,3
161439,1687842,VT,2
161440,893045,WV,4
161441,881817,AZ,2
161442,474850,KY,2
161443,679597,NY,2
161444,1783106,VA,2
161445,1889391,OK,3
161446,506204,WY,4
161447,1055824,VA,3
161448,1464458,AR,1
161449,1499850,AK,4
161450,765306,VA,2
161451,753443,TN,3
161452,370987,VT,2
161453,240126,AL,3
161454,1439793,GA,2
161455,2437053,MI,2
161456,1296714,WV,3
161457,3157311,DE,4
161458,1714942,WY,1
161459,3600141,MN,4
161460,4036355,AR,4
161461,861516,AR,1
161462,680191,TN,4
161463,2853154,MA,4
161464,2794399,NV,3
161465,2917708,NE,3
161466,1658600,NY,4
161467,942823,FL,2
161468,435797,OK,2
161469,1027452,MN,1
161470,710645,WY,4
161471,1471417,MT,1
161472,2164515,MS,2
161473,1477119,HI,3
161474,2093653,WI,3
161475,1847278,IA,1
161476,409390,DE,4
161477,1515866,TN,1
161478,3195106,KS,3
161479,3336721,OR,4
161480,1505947,AL,3
161481,1321388,IN,4
161482,2506481,DC,4
161483,696376,MI,3
161484,3001438,OR,1
161485,1165817,NM,3
161486,3535808,FL,1
161487,3288220,MT,4
161488,1897541,TX,2
161489,901259,IL,3
161490,2169708,MS,2
161491,627662,CO,1
161492,1218602,MO,2
161493,3163705,WV,2
161494,1472256,MT,2
161495,2813616,ND,3
161496,2952397,NC,3
161497,3677226,IA,1
161498,585387,AK,4
161499,1164689,PA,1
161500,1290134,CA,4
161501,3739213,CA,4
161502,2117025,HI,4
161503,1149539,SC,1
161504,1110670,CO,3
161505,1905521,AK,1
161506,269421,DE,4
161507,857301,VT,1
161508,1827493,DC,4
161509,3357014,WV,2
161510,1566626,NM,1
161511,2381918,NH,2
161512,1505435,NJ,2
161513,1010948,RI,1
161514,3665264,OK,3
161515,2063369,NV,4
161516,1331699,SC,2
161517,2099123,FL,3
161518,687100,VA,2
161519,691164,NE,2
161520,2922581,RI,3
161521,1227649,WV,3
161522,2720758,IN,2
161523,1395513,CA,3
161524,1429097,DC,4
161525,4026317,ID,1
161526,3009500,MI,2
161527,3092053,CT,2
161528,3149714,NC,2
161529,3799569,WA,3
161530,784746,NY,1
161531,55083,NY,3
161532,3091364,DC,2
161533,3473449,IA,3
161534,3652326,VA,4
161535,3166551,CO,2
161536,3303838,WY,3
161537,2879912,IN,4
161538,2796291,OK,1
161539,1382806,UT,3
161540,2471083,AZ,4
161541,2275067,WY,4
161542,54774,CT,1
161543,634793,TX,4
161544,2953456,NH,1
161545,100900,IN,3
161546,2502522,TN,4
161547,307874,IN,3
161548,2194907,PA,1
161549,3852689,OK,3
161550,2516269,SC,3
161551,776121,KS,4
161552,390661,NJ,3
161553,1628990,NM,1
161554,2760958,NH,4
161555,183452,WA,1
161556,880514,KY,2
161557,761706,KS,1
161558,3000341,RI,2
161559,2149330,NM,2
161560,797562,OH,2
161561,2140010,ID,4
161562,187748,NV,4
161563,4034206,OH,3
161564,664503,TN,4
161565,696825,RI,2
161566,3349396,ND,2
161567,2623068,TX,1
161568,1452420,LA,3
161569,397377,CO,4
161570,259983,KS,4
161571,892509,IN,4
161572,2537401,IL,2
161573,976669,NC,1
161574,852096,OK,3
161575,220456,MT,4
161576,2529299,VA,2
161577,72188,AL,4
161578,2410753,PA,2
161579,1363094,MA,1
161580,1653467,WI,2
161581,1783459,AZ,3
161582,2712134,ID,1
161583,1343685,IN,2
161584,1898840,MD,1
161585,3058923,GA,2
161586,1116397,SC,3
161587,2981373,VT,2
161588,368267,SC,1
161589,58082,IL,1
161590,3733762,FL,3
161591,1823333,MO,3
161592,3087431,IN,2
161593,3797811,MT,4
161594,3125696,NY,2
161595,789172,TX,3
161596,3227492,CT,3
161597,3581928,SD,1
161598,69460,ME,4
161599,3737660,VA,1
161600,3138778,FL,4
161601,526909,IL,4
161602,1654635,CO,2
161603,497144,WV,1
161604,1211443,PA,1
161605,2305976,NM,2
161606,1596150,IL,1
161607,32043,NY,4
161608,1120350,IA,3
161609,1328879,NM,2
161610,2626505,MA,3
161611,2161952,IL,3
161612,3677206,GA,2
161613,1685632,NH,1
161614,717609,WI,1
161615,2333790,NC,2
161616,444759,ID,4
161617,2174096,OH,1
161618,1636057,OK,2
161619,1068232,LA,1
161620,2566481,PA,4
161621,1501454,VT,2
161622,1280134,HI,2
161623,2038757,SD,1
161624,1365651,WY,3
161625,3607137,KY,4
161626,1664877,LA,2
161627,569690,MI,1
161628,19321,NJ,4
161629,2528839,AK,2
161630,3092996,SD,4
161631,1758733,MT,4
161632,1087680,OK,1
161633,944173,NY,3
161634,2031048,DE,2
161635,2278510,VT,3
161636,677701,DC,3
161637,167707,IA,3
161638,3164724,NC,2
161639,3451663,NH,3
161640,2319259,NC,1
161641,676194,OK,2
161642,2839093,WI,1
161643,3907239,IA,4
161644,1097849,NC,2
161645,3055695,IN,1
161646,235374,UT,3
161647,2381447,IN,1
161648,998635,NE,3
161649,3473823,CO,2
161650,288998,FL,1
161651,228295,AL,1
161652,498909,MO,3
161653,1812191,GA,1
161654,749948,AL,1
161655,1089294,AZ,3
161656,3613030,DE,4
161657,592260,AL,1
161658,1599306,ID,2
161659,3931609,WV,4
161660,37763,AR,1
161661,3099074,MA,1
161662,1285493,DC,1
161663,1479843,KY,2
161664,1272465,CA,1
161665,1010909,OK,3
161666,1569849,FL,4
161667,777965,OR,3
161668,1211827,DC,2
161669,1733062,ME,4
161670,2568628,CA,1
161671,2687551,MA,4
161672,579168,OR,4
161673,1878264,MI,3
161674,931518,LA,2
161675,1765614,WY,2
161676,1756962,LA,3
161677,1949306,IA,4
161678,291135,CO,3
161679,781951,ME,4
161680,898616,AZ,3
161681,3648407,NY,1
161682,3813969,MT,2
161683,1025490,KS,4
161684,765671,HI,4
161685,3602166,DE,3
161686,46924,IN,3
161687,3661881,TN,1
161688,97992,NM,4
161689,808472,MI,1
161690,2694883,HI,4
161691,70353,MD,1
161692,1416382,SD,2
161693,2586308,OH,1
161694,3628550,WI,3
161695,1113461,MD,1
161696,2644219,MN,2
161697,883145,RI,4
161698,1279167,MN,4
161699,1201325,WV,1
161700,466231,KY,3
161701,2477858,NE,1
161702,335249,AZ,3
161703,763905,MN,3
161704,1492457,CT,3
161705,2844040,MO,4
161706,232789,ME,1
161707,2619087,UT,2
161708,184807,ME,4
161709,1287613,WA,2
161710,1908579,DC,4
161711,3055532,MS,1
161712,1505463,UT,2
161713,1116844,FL,2
161714,3209862,MN,4
161715,3090432,DC,1
161716,2647916,AZ,4
161717,1142992,NE,1
161718,779513,ND,3
161719,1121670,IA,1
161720,3604871,DE,1
161721,1633383,NC,2
161722,115005,MI,1
161723,85964,IL,1
161724,3198535,NY,2
161725,768442,VT,1
161726,1274873,ID,3
161727,162349,DC,1
161728,335345,DC,3
161729,2924692,NE,3
161730,2384868,OH,2
161731,335253,AZ,1
161732,529093,FL,1
161733,373229,DC,4
161734,1974723,HI,3
161735,3011672,DE,3
161736,1715625,CO,3
161737,956087,MA,4
161738,51329,MO,3
161739,1333072,ND,2
161740,3383361,MD,1
161741,1530135,CA,3
161742,3195571,NH,1
161743,1690256,NY,2
161744,452637,SD,1
161745,647681,WI,4
161746,209077,SC,4
161747,794293,NM,2
161748,1238929,NC,4
161749,599062,IA,2
161750,2912164,TN,3
161751,3403198,SD,1
161752,1328324,KS,1
161753,3638746,NV,1
161754,1867426,AL,2
161755,1882743,CO,3
161756,1144476,IL,2
161757,242198,CA,3
161758,3336179,AL,4
161759,1577494,NM,4
161760,1897944,NY,2
161761,1546403,MD,3
161762,2121380,VT,4
161763,407674,AZ,2
161764,234829,CA,4
161765,1209323,WV,2
161766,769603,KY,2
161767,331163,OK,4
161768,2622437,SD,3
161769,269620,RI,1
161770,215791,MN,1
161771,1713483,AR,4
161772,1166718,TX,1
161773,265959,UT,2
161774,1370651,WI,4
161775,3103755,MA,2
161776,867580,IA,4
161777,3669821,DC,1
161778,10099,SC,1
161779,1022771,CT,3
161780,1476463,HI,1
161781,500205,NV,4
161782,447126,WV,2
161783,3643927,PA,1
161784,3100993,TX,1
161785,3951266,MD,3
161786,28321,VA,1
161787,2643102,KS,2
161788,818636,NV,3
161789,2608404,OR,2
161790,132424,MD,1
161791,1860527,MS,2
161792,720436,NY,1
161793,1348517,HI,4
161794,1790145,WA,3
161795,2123592,SC,2
161796,3725948,IN,4
161797,973160,MT,4
161798,4045742,ND,2
161799,2004835,WY,1
161800,1492205,NV,4
161801,1129449,AL,1
161802,2576879,NH,1
161803,3575946,IL,4
161804,90940,WI,3
161805,307682,MT,1
161806,2235446,NH,4
161807,2368636,CO,3
161808,1866419,IA,1
161809,105990,ME,1
161810,1562271,KY,4
161811,109879,TX,4
161812,1908450,OR,3
161813,2444389,OH,2
161814,698882,SC,3
161815,1085476,WA,2
161816,1632852,OR,3
161817,2749110,NE,4
161818,2919782,FL,2
161819,383125,DC,1
161820,1310866,UT,3
161821,204662,NV,2
161822,2100966,MI,3
161823,442698,NE,4
161824,2584770,IN,1
161825,154062,OK,4
161826,2958373,WY,4
161827,1949500,MD,3
161828,519294,OK,2
161829,1881379,GA,3
161830,771638,VT,2
161831,124637,WI,1
161832,3322815,DC,3
161833,538112,MS,1
161834,605543,ND,3
161835,41401,IL,3
161836,1098121,SC,3
161837,158039,AL,1
161838,3305741,AZ,2
161839,171652,MI,4
161840,3383294,KS,1
161841,1509088,NY,2
161842,1048885,TN,1
161843,3065986,ME,1
161844,720166,AK,1
161845,2850158,SC,1
161846,950609,OR,4
161847,2869318,UT,4
161848,3006881,MI,3
161849,262258,NC,1
161850,364147,UT,1
161851,2176612,WI,1
161852,336657,WI,1
161853,3000347,MA,2
161854,438911,ND,2
161855,915988,MN,3
161856,353591,NM,3
161857,1774932,MO,3
161858,743298,KY,4
161859,344764,UT,3
161860,58152,KS,3
161861,371561,MT,4
161862,930768,MN,3
161863,251543,RI,4
161864,2705698,MT,3
161865,1944224,HI,1
161866,3254802,IA,4
161867,673082,NE,4
161868,2587680,CT,2
161869,2888534,SD,4
161870,1516893,MD,4
161871,2752849,WY,4
161872,216993,ID,2
161873,499152,AZ,4
161874,2862589,AR,2
161875,3373077,DC,3
161876,1138041,OK,2
161877,167674,OH,2
161878,201512,OR,4
161879,147604,NJ,3
161880,3648882,UT,2
161881,1128554,VT,3
161882,26944,MS,2
161883,256461,WV,3
161884,3096281,OH,1
161885,1508143,MT,4
161886,250956,SC,4
161887,159295,WI,2
161888,3552303,WV,2
161889,141478,NE,4
161890,2025463,NH,2
161891,48077,DE,4
161892,1957198,CA,2
161893,2586818,NH,1
161894,784015,NH,4
161895,1209125,WV,3
161896,1757570,AL,2
161897,3255912,ID,4
161898,3113146,MO,4
161899,335802,AZ,3
161900,1392159,SC,3
161901,1125758,ID,1
161902,212164,OH,2
161903,19535,MO,4
161904,71201,NC,1
161905,2913991,WA,4
161906,1832158,KY,2
161907,1964348,KS,3
161908,127254,WY,1
161909,1017442,NE,4
161910,753590,NH,1
161911,1783472,MO,4
161912,866835,WI,2
161913,585789,KY,3
161914,2267924,MO,1
161915,1079030,SC,4
161916,172666,IA,4
161917,392129,DE,2
161918,1804222,MO,1
161919,178212,AZ,3
161920,1227716,WA,3
161921,1502640,AL,3
161922,1542980,KS,3
161923,418640,NM,4
161924,1751934,SC,2
161925,3318514,MS,2
161926,802966,MT,2
161927,987242,NM,2
161928,3216158,MA,2
161929,3802574,ME,3
161930,1789950,RI,2
161931,81268,NM,2
161932,1590640,HI,4
161933,1497557,AK,3
161934,91281,PA,1
161935,1338633,OK,3
161936,2996347,MD,1
161937,2790973,IN,2
161938,848666,WY,2
161939,3275541,MN,2
161940,2103063,MD,2
161941,950158,NV,4
161942,750337,CA,3
161943,1010168,PA,4
161944,1672450,HI,2
161945,375322,WA,1
161946,259943,CT,3
161947,372626,NJ,4
161948,3954273,AR,4
161949,562908,LA,2
161950,32730,NJ,3
161951,2514501,CT,2
161952,1275238,VT,3
161953,3737866,WV,1
161954,1196962,DC,2
161955,2667784,IA,3
161956,1642588,WY,4
161957,1262966,WV,1
161958,53950,ME,3
161959,781759,FL,3
161960,432497,MA,3
161961,1423063,NV,2
161962,3641358,NV,2
161963,3137143,FL,1
161964,4028148,WV,3
161965,1639151,MO,4
161966,762696,OK,2
161967,3679264,IA,3
161968,1450547,NH,1
161969,3791229,WI,1
161970,688820,DE,2
161971,833312,MN,1
161972,1492489,SD,1
161973,69901,GA,1
161974,3934182,SD,4
161975,2754778,LA,1
161976,987570,GA,2
161977,3003650,KS,1
161978,2437475,NY,2
161979,1340166,AL,2
161980,319399,LA,1
161981,2881484,NE,4
161982,255158,IN,3
161983,2697044,NM,4
161984,777903,SC,4
161985,266945,MA,2
161986,77775,AL,3
161987,3190473,SD,4
161988,540613,MD,3
161989,97204,AZ,2
161990,627849,SC,2
161991,2887955,OK,3
161992,780852,DE,2
161993,2198592,AZ,4
161994,2718956,MA,2
161995,878608,OR,2
161996,1236903,CA,4
161997,1228019,MI,1
161998,241153,ND,1
161999,304919,CA,3
162000,819560,NE,2
162001,776943,FL,2
162002,66900,GA,4
162003,827607,NY,2
162004,214933,OH,1
162005,357814,MS,2
162006,2217280,IN,1
162007,2946595,MA,1
162008,1617410,NM,3
162009,906192,MS,4
162010,841949,NE,4
162011,2230728,AK,2
162012,2752751,CA,4
162013,2300530,MN,1
162014,1330408,AL,3
162015,1320477,SD,1
162016,2740002,ND,3
162017,1537654,OR,4
162018,1952461,DE,4
162019,1744352,AR,2
162020,1941325,UT,4
162021,1537518,AK,1
162022,972380,AR,1
162023,412283,AR,2
162024,2058699,MI,4
162025,1081760,IA,3
162026,2916352,WI,2
162027,446501,VT,1
162028,3641876,RI,3
162029,2159346,AR,1
162030,1077866,KS,1
162031,356817,ME,1
162032,520236,PA,4
162033,2046368,MA,4
162034,3634679,KS,4
162035,1938142,SD,2
162036,3287498,NM,2
162037,982297,MI,3
162038,233156,OR,1
162039,1699404,DC,2
162040,202781,DE,2
162041,500993,NY,3
162042,1504308,ND,2
162043,345158,NM,2
162044,2184996,RI,2
162045,1468725,PA,1
162046,2354089,ME,2
162047,3933016,NV,2
162048,540843,MT,2
162049,3404404,AZ,4
162050,512952,AZ,1
162051,1636522,WI,4
162052,3319654,PA,3
162053,2380613,KY,2
162054,1723220,NC,2
162055,3572525,AR,3
162056,621522,FL,1
162057,2398647,CO,1
162058,787169,HI,3
162059,1972915,IL,3
162060,3042474,CA,4
162061,1011261,IL,2
162062,1254436,IN,1
162063,708900,AK,1
162064,411695,CT,1
162065,3546964,AZ,3
162066,230707,IN,2
162067,1238749,IN,4
162068,214418,NC,1
162069,1452722,WA,2
162070,1817112,MA,2
162071,106999,RI,3
162072,103653,NC,1
162073,496010,KS,4
162074,1404652,CO,4
162075,1868318,MD,3
162076,1345690,WA,2
162077,3369023,NM,1
162078,4003848,MT,2
162079,55469,MT,4
162080,3384324,KY,4
162081,3829196,ID,1
162082,1612315,UT,2
162083,1753568,AL,1
162084,2877084,NY,2
162085,2445168,ND,2
162086,2075918,NY,4
162087,1354891,NY,2
162088,2990768,NM,4
162089,3413478,TX,2
162090,1839355,DE,2
162091,1113275,MT,4
162092,428750,AZ,3
162093,567637,TX,2
162094,39558,GA,3
162095,1503085,KS,2
162096,1355999,IN,1
162097,151691,MI,4
162098,1863355,NM,3
162099,2154055,MA,1
162100,3352500,HI,1
162101,1359458,WI,2
162102,1675700,WV,3
162103,3693180,MO,2
162104,3828378,VA,4
162105,2805746,KS,3
162106,1927710,OR,1
162107,1240366,CT,2
162108,592596,OK,2
162109,1953728,WA,2
162110,2088483,UT,4
162111,2444991,IL,2
162112,2597175,VT,1
162113,1623066,NY,1
162114,2360292,OR,4
162115,504025,CT,2
162116,212767,SD,4
162117,1066711,SC,1
162118,772897,NY,3
162119,680544,MO,3
162120,3426229,GA,2
162121,3643841,AK,2
162122,1013545,SD,1
162123,565653,DE,2
162124,3179151,CT,1
162125,1024131,OK,4
162126,1403712,MD,3
162127,1929762,ID,2
162128,1949375,WV,2
162129,1271332,CO,4
162130,766828,NJ,2
162131,2898303,DE,1
162132,630650,CO,3
162133,3626471,AL,4
162134,3123844,NY,3
162135,1600040,GA,3
162136,1344483,NM,2
162137,1168648,MD,2
162138,171713,LA,1
162139,87611,MT,4
162140,1175591,MO,1
162141,2333706,AZ,4
162142,2068571,LA,2
162143,798743,CT,3
162144,2077230,VT,3
162145,316816,FL,4
162146,3064348,FL,3
162147,2818688,AK,4
162148,1901171,SC,1
162149,1317764,WI,3
162150,2268733,CO,2
162151,1036179,NV,3
162152,2153308,MO,2
162153,3120471,AK,1
162154,2113367,LA,1
162155,777351,CA,2
162156,1159800,ND,3
162157,1806343,ID,4
162158,1710438,TN,2
162159,1094684,MD,3
162160,3108779,IA,1
162161,18937,NM,2
162162,331608,MS,3
162163,1302229,MI,1
162164,1338281,IN,2
162165,501965,AL,4
162166,2318740,NH,2
162167,3004857,UT,2
162168,2040677,RI,1
162169,3847420,MN,4
162170,3466850,KY,1
162171,3772229,MA,4
162172,3743457,MN,4
162173,167780,MN,2
162174,3573394,AR,1
162175,2288568,NM,2
162176,2306948,MD,4
162177,42073,ME,2
162178,1225933,TN,1
162179,1269013,CT,2
162180,1814443,NM,3
162181,1413137,MN,4
162182,2580484,WV,3
162183,839546,MS,1
162184,1846061,WY,2
162185,2559374,CT,2
162186,1098378,SD,3
162187,1152377,WY,1
162188,449065,NC,1
162189,1957695,SD,3
162190,809497,IL,2
162191,684752,TX,4
162192,161352,CO,3
162193,1675139,MS,2
162194,521011,IL,4
162195,2126038,DC,4
162196,3088847,WV,1
162197,153500,NV,1
162198,1188950,WY,4
162199,219619,AL,4
162200,3105034,CO,1
162201,58809,CT,3
162202,2466834,CO,4
162203,1255776,AL,4
162204,2431965,IL,4
162205,1116995,AL,2
162206,2831251,PA,4
162207,1921076,NJ,4
162208,76671,DC,1
162209,2126584,SC,1
162210,2648354,SD,2
162211,269941,MI,3
162212,342838,MD,4
162213,436985,GA,1
162214,973910,KY,4
162215,467359,ND,2
162216,1393758,GA,4
162217,1981248,DE,3
162218,1521709,MD,2
162219,1105070,OH,4
162220,1378792,AZ,4
162221,3005654,NM,2
162222,2148499,UT,4
162223,204286,NY,3
162224,2146413,MN,3
162225,2910722,CT,1
162226,2831811,NH,3
162227,888733,TX,4
162228,776179,HI,3
162229,106370,NE,3
162230,1345325,OR,3
162231,2434324,NJ,4
162232,772384,HI,4
162233,287602,TN,1
162234,735085,OR,4
162235,2948727,IN,3
162236,2036338,NV,1
162237,3176811,SD,4
162238,1294497,IL,4
162239,144988,CA,4
162240,1646290,NH,1
162241,1354301,SC,1
162242,3605594,KY,3
162243,2631027,AZ,2
162244,2348792,WV,2
162245,720651,TN,2
162246,3241178,NV,1
162247,325058,OH,4
162248,1352298,IA,2
162249,57108,ME,1
162250,985921,ND,4
162251,1023509,GA,2
162252,1213385,MT,3
162253,479955,ND,3
162254,326792,DE,4
162255,112811,CO,4
162256,475176,ND,1
162257,2387064,HI,3
162258,200600,SD,2
162259,2039374,OR,3
162260,578587,NM,2
162261,2060170,MO,1
162262,221890,SD,2
162263,2260905,WY,3
162264,1149274,IN,2
162265,2151614,SC,1
162266,1716043,AZ,1
162267,702843,MT,2
162268,3321058,VA,1
162269,1141534,VT,1
162270,4005228,KY,1
162271,2655294,IN,4
162272,340309,CO,3
162273,2072588,KY,1
162274,54485,DC,4
162275,304035,AZ,1
