,tsne-2d-one,tsne-2d-two,cluster
10886,12.672623,-15.562945,3.0
10887,6.2627635,3.3547745,4.0
10888,-11.240962,-6.0175104,1.0
10889,-17.67818,-9.529343,1.0
10890,5.7439117,2.401703,4.0
10891,22.265455,-0.3424998,0.0
10892,-7.708551,-11.79842,3.0
10893,-11.456451,5.2745132,9.0
10894,-17.707975,-9.128464,1.0
10895,-3.646161,19.83967,6.0
10896,11.761786,-7.3922067,4.0
10897,10.257844,-14.516103,3.0
10898,-14.648394,21.98209,9.0
10899,14.327856,-4.63603,4.0
10900,22.771685,0.058596645,0.0
10901,15.337956,-14.140971,3.0
10902,-15.99978,-11.024156,1.0
10903,-6.5328135,21.246342,6.0
10904,9.196579,16.013382,7.0
10905,0.6255581,30.353903,10.0
10906,3.1256866,-13.977037,3.0
10907,-19.01213,-10.048926,1.0
10908,14.987959,-12.514363,3.0
10909,5.3874927,-1.5909318,4.0
10910,0.065323465,-1.3941083,0.0
10911,-1.2044694,13.444472,2.0
10912,2.2417338,23.267504,7.0
10913,-5.5469384,-10.682711,8.0
10914,15.571313,18.217875,7.0
10915,-6.2721157,22.04858,6.0
10916,7.5548806,17.660103,7.0
10917,-7.900683,-10.016682,3.0
10918,-17.441147,-4.952231,1.0
10919,7.386782,15.555862,7.0
10920,13.875942,5.7621965,4.0
10921,-0.22286482,3.2263386,4.0
10922,7.746003,-20.22758,11.0
10923,-12.000588,-6.7849197,1.0
10924,14.43114,-13.223938,3.0
10925,-11.581951,7.2076983,9.0
10926,-4.612264,4.571638,4.0
10927,-15.9326,23.679792,9.0
10928,-17.433449,-11.994648,1.0
10929,-14.918833,13.968581,5.0
10930,2.1784663,23.351414,7.0
10931,-7.612717,-13.21356,3.0
10932,-7.4314184,-11.85692,3.0
10933,-11.803791,22.691456,9.0
10934,-6.792041,-17.282719,8.0
10935,-16.56304,-10.470109,1.0
10936,2.5364237,21.940567,9.0
10937,-0.8083564,-6.155986,3.0
10938,2.1074786,22.83691,7.0
10939,-9.159882,15.33283,6.0
10940,13.617314,1.4334824,4.0
10941,0.14152384,-5.4521184,0.0
10942,-19.840796,6.6268773,6.0
10943,2.84452,-21.699352,11.0
10944,7.295526,17.97686,7.0
10945,-7.3988495,2.4047422,3.0
10946,-13.77988,23.549358,9.0
10947,2.7041,2.5523868,4.0
10948,-0.76293415,9.652729,2.0
10949,-4.2644043,20.301414,6.0
10950,5.207278,5.424677,4.0
10951,-14.766983,23.465124,9.0
10952,7.833085,17.695778,7.0
10953,5.3935685,-12.960687,3.0
10954,-12.5808,-4.717463,1.0
10955,4.1850204,-21.575035,11.0
10956,16.302883,-0.14438765,4.0
10957,5.4713483,5.652663,4.0
10958,2.0864887,1.6002308,4.0
10959,-4.146256,20.601152,6.0
10960,-14.447411,13.715293,5.0
10961,-7.431702,-1.2097706,1.0
10962,7.0764832,-23.746168,11.0
10963,5.8992143,-12.546117,3.0
10964,-11.57127,-2.0868762,1.0
10965,6.6915617,18.666225,7.0
10966,-1.370703,-1.5891545,4.0
10967,23.176678,-4.9148636,0.0
10968,5.472636,8.344989,4.0
10969,16.327055,-11.324958,3.0
10970,23.083458,1.3793553,0.0
10971,4.430808,0.91169626,4.0
10972,12.615503,1.6596994,4.0
10973,3.6798716,15.154621,7.0
10974,9.445474,-15.524835,3.0
10975,5.9714813,17.188223,7.0
10976,-1.2755487,10.542844,2.0
10977,-14.328448,22.73796,9.0
10978,-9.34719,14.350376,6.0
10979,1.5223955,3.8636746,4.0
10980,-14.495595,20.46027,9.0
10981,-3.207409,-17.60507,8.0
10982,1.5653677,5.139766,4.0
10983,-17.125315,-10.812031,1.0
10984,-11.800849,-15.037487,11.0
10985,8.644657,18.48447,7.0
10986,9.890257,-25.940365,11.0
10987,-8.681934,-6.885956,1.0
10988,-8.263159,-6.7920794,1.0
10989,-12.8784895,20.516857,9.0
10990,-9.112674,-11.032214,3.0
10991,1.8570075,-20.298515,11.0
10992,-15.118363,22.545382,9.0
10993,9.502699,-25.521626,11.0
10994,3.6675913,-23.32183,11.0
10995,-6.5482974,-10.820583,3.0
10996,17.989851,1.5268185,0.0
10997,-9.176976,-5.8163705,1.0
10998,1.4891768,-11.560484,3.0
10999,-7.8827405,18.014517,6.0
11000,2.3400834,-2.2013974,4.0
11001,8.793655,-1.0800408,4.0
11002,-13.031291,11.407897,5.0
11003,-1.4837693,12.4151,2.0
11004,-17.525885,14.021663,5.0
11005,-5.406723,-16.831947,8.0
11006,1.5971324,-4.629172,4.0
11007,15.302348,6.094205,4.0
11008,2.4147053,29.31544,10.0
11009,1.5245454,-25.173767,11.0
11010,4.859764,1.6016179,4.0
11011,-0.13770097,8.769508,2.0
11012,19.932222,-3.4185486,0.0
11013,9.591169,-13.848369,3.0
11014,4.617079,18.468407,7.0
11015,8.587976,-15.273243,3.0
11016,4.1003547,9.0599165,4.0
11017,-19.194014,-8.986878,1.0
11018,16.058928,10.923057,4.0
11019,11.507372,-5.506293,4.0
11020,2.812137,-20.436325,11.0
11021,16.25927,11.205038,4.0
11022,10.022535,-15.107539,3.0
11023,-4.396239,19.465876,6.0
11024,0.31907704,-6.8921127,3.0
11025,-5.8074346,-15.450089,8.0
11026,4.4480314,-15.512021,3.0
11027,-9.794334,-13.232298,3.0
11028,9.24266,-25.29867,11.0
11029,-7.2514744,-20.841269,8.0
11030,6.497564,3.0240908,4.0
11031,-17.195913,10.796301,5.0
11032,-4.7923627,21.363539,6.0
11033,-18.403399,11.418064,5.0
11034,-8.762526,-12.437366,3.0
11035,21.838213,-3.006845,0.0
11036,12.182406,10.239449,3.0
11037,-17.635622,-8.288343,1.0
11038,0.15356193,-9.23433,3.0
11039,10.288448,8.670451,4.0
11040,4.5100265,2.7127602,4.0
11041,1.9687752,20.646767,7.0
11042,-15.318308,-4.6284976,1.0
11043,1.4376575,-13.725412,3.0
11044,1.7923223,-21.387383,11.0
11045,8.784947,-27.30001,11.0
11046,7.339725,13.660963,7.0
11047,-14.69098,-3.328015,1.0
11048,13.186932,3.4654431,4.0
11049,-5.161123,-22.55236,8.0
11050,-19.176739,-10.916601,1.0
11051,22.348701,1.6549753,0.0
11052,6.3243866,6.5528836,4.0
11053,3.7904758,5.0968423,4.0
11054,-8.892715,7.0785975,4.0
11055,8.833179,5.4170666,4.0
11056,-7.652591,20.20046,6.0
11057,3.0883553,-24.780014,11.0
11058,6.492586,18.241152,7.0
11059,-16.525494,-0.051828578,1.0
11060,25.836853,-2.626867,0.0
11061,11.693008,-8.048897,4.0
11062,9.644684,-16.051472,3.0
11063,3.2851079,7.83396,4.0
11064,-17.011435,14.4264,5.0
11065,-10.017085,14.328273,6.0
11066,-3.4770646,-13.5263195,8.0
11067,-7.5428796,-9.313132,3.0
11068,-7.521174,9.93426,5.0
11069,9.548538,1.201048,4.0
11070,-12.223052,-4.7009335,1.0
11071,-10.566932,10.475272,6.0
11072,20.161428,-5.2161646,0.0
11073,11.862097,-7.419687,4.0
11074,-11.052662,8.029052,9.0
11075,9.104615,2.65816,4.0
11076,-6.8870053,-11.5661,3.0
11077,-13.1362,15.044582,6.0
11078,5.9080276,-25.856007,11.0
11079,8.757394,15.01277,7.0
11080,22.807447,-1.6168289,0.0
11081,13.737876,3.8266497,4.0
11082,-14.541953,12.932328,5.0
11083,9.601203,5.479778,4.0
11084,6.2799587,7.871772,4.0
11085,3.7900465,-3.8724377,4.0
11086,6.6100297,-23.63462,11.0
11087,4.177756,-4.0979776,4.0
11088,-14.987533,-11.767531,1.0
11089,3.4981344,-25.607857,11.0
11090,-5.242166,-15.432795,8.0
11091,-4.584309,-17.272854,8.0
11092,0.42471457,29.22465,10.0
11093,-5.495556,-18.605406,8.0
11094,17.80959,-0.5066422,0.0
11095,10.581542,6.0361257,4.0
11096,1.7319041,17.660515,7.0
11097,1.416042,-4.0108666,3.0
11098,-16.650839,22.143015,9.0
11099,3.6933029,-14.022528,3.0
11100,11.027128,-0.045427304,4.0
11101,1.1376241,-22.76699,11.0
11102,-18.595312,-10.898794,1.0
11103,-18.656977,-10.049267,1.0
11104,-11.20376,-3.7635121,1.0
11105,-11.1775255,-1.6714976,1.0
11106,-16.853897,23.76787,9.0
11107,-10.605193,3.4576147,9.0
11108,6.548041,17.813208,7.0
11109,16.916946,-3.253669,0.0
11110,12.198269,-4.1768594,4.0
11111,-5.227871,16.448858,6.0
11112,-7.301311,-17.14189,8.0
11113,16.19666,18.617123,7.0
11114,15.683143,3.7249417,0.0
11115,10.341549,-13.964898,3.0
11116,-1.6568508,10.2790575,2.0
11117,16.415735,-2.5630863,0.0
11118,6.8193374,-1.0907823,4.0
11119,8.869854,-1.6505917,4.0
11120,-12.449457,20.204935,9.0
11121,-5.315859,18.947603,6.0
11122,8.809273,12.761772,7.0
11123,-1.1408417,-22.984982,11.0
11124,-2.9571493,-18.151133,8.0
11125,-7.9760184,-1.2674512,1.0
11126,-6.067853,-5.386797,4.0
11127,-4.8888555,-12.025119,8.0
11128,10.800836,16.095108,7.0
11129,23.24598,-4.945235,0.0
11130,-16.534145,22.245771,9.0
11131,18.522167,-5.5022297,0.0
11132,3.9563406,-26.102793,11.0
11133,3.1051893,15.449351,7.0
11134,-8.262993,-12.514366,3.0
11135,2.222635,1.5639906,4.0
11136,-12.332941,23.25085,9.0
11137,9.42709,-12.824478,3.0
11138,5.482604,-12.121996,3.0
11139,7.861685,17.05925,7.0
11140,10.221623,-20.656713,11.0
11141,2.215794,31.007866,10.0
11142,-16.355389,-11.456226,1.0
11143,-5.0079803,-2.9725575,1.0
11144,1.8404765,3.5485098,4.0
11145,-1.6195934,30.651815,10.0
11146,5.16844,2.5056705,4.0
11147,-5.596429,19.774202,6.0
11148,18.863068,4.6518903,0.0
11149,-5.8848515,-11.697069,9.0
11150,-13.1967745,23.738068,9.0
11151,1.3208778,-9.16326,3.0
11152,-15.664722,-8.694176,1.0
11153,-10.023346,7.8133245,9.0
11154,-3.335803,22.139622,6.0
11155,-11.148196,-5.878232,1.0
11156,-20.339115,-8.148781,1.0
11157,4.9910226,6.75669,4.0
11158,9.444075,-19.130642,11.0
11159,-14.742438,13.438006,5.0
11160,0.85806346,26.620441,10.0
11161,4.5312963,-14.338512,3.0
11162,-15.945341,21.397322,9.0
11163,6.379682,-23.876913,11.0
11164,-7.9220934,14.483132,6.0
11165,5.834245,13.194003,7.0
11166,12.149975,-2.3287082,4.0
11167,7.4475594,-24.323553,11.0
11168,-7.68551,10.000483,7.0
11169,-10.517326,5.1565986,9.0
11170,6.427392,-24.163403,11.0
11171,13.823688,2.4754992,4.0
11172,-11.076713,-5.366476,1.0
11173,23.43179,-3.6742382,0.0
11174,-4.707382,-18.406113,8.0
11175,6.990012,-24.965288,11.0
11176,-4.4153795,-17.674305,8.0
11177,1.7903906,-20.78546,11.0
11178,4.3904138,12.907932,7.0
11179,-6.734901,-16.158182,8.0
11180,16.481657,-13.259068,3.0
11181,19.6221,-4.7948484,0.0
11182,9.45704,-1.9059825,4.0
11183,7.911238,-24.020908,11.0
11184,5.204835,17.639736,7.0
11185,0.46059245,-21.16929,11.0
11186,15.456928,-12.21928,3.0
11187,-7.5260944,-10.635773,3.0
11188,20.882624,-3.199782,0.0
11189,3.2491684,-13.752915,3.0
11190,-13.452463,22.357677,9.0
11191,-8.624761,-12.49015,3.0
11192,-17.481752,-6.171289,1.0
11193,-16.878902,0.12625723,1.0
11194,0.95193446,31.425314,10.0
11195,6.063028,6.590231,4.0
11196,-7.980465,18.044003,6.0
11197,0.2563333,31.287172,10.0
11198,12.631047,-4.8737335,4.0
11199,2.563236,23.129831,7.0
11200,-17.01569,10.696072,5.0
11201,6.12767,-24.043444,11.0
11202,0.40250164,-21.240301,11.0
11203,-14.572615,23.539764,9.0
11204,8.015871,6.7340484,4.0
11205,-16.917803,-11.157623,1.0
11206,-13.478142,5.5173616,9.0
11207,5.174929,4.4320893,4.0
11208,7.72333,17.332457,7.0
11209,7.6141987,-0.562757,4.0
11210,-14.747885,24.105059,9.0
11211,-12.377951,-1.6366509,1.0
11212,11.105066,-6.4367995,4.0
11213,24.761637,-4.0512414,0.0
11214,-0.2051237,30.124945,10.0
11215,22.7424,-1.5297056,0.0
11216,1.1925963,18.54273,7.0
11217,-11.363789,11.571458,6.0
11218,7.7638383,-1.7444627,4.0
11219,-9.652679,-11.950269,3.0
11220,-18.095564,-12.49248,1.0
11221,2.001695,-12.979146,3.0
11222,-15.459281,21.805471,9.0
11223,19.829832,-5.0368667,0.0
11224,10.04449,-13.029306,3.0
11225,-9.612946,-18.991167,8.0
11226,-12.535735,-6.2396584,1.0
11227,-0.9667554,11.881218,2.0
11228,-4.727288,4.193779,3.0
11229,24.722038,-4.0112557,0.0
11230,13.688768,3.6756842,4.0
11231,10.814423,-13.954188,3.0
11232,0.4761684,-27.044903,11.0
11233,-17.52631,-5.6392846,1.0
11234,3.9431446,16.446936,7.0
11235,17.018723,-2.0015507,0.0
11236,10.564485,-15.914797,3.0
11237,-16.177101,-9.505634,1.0
11238,-6.398469,-20.75118,8.0
11239,-12.5784,1.5366112,1.0
11240,7.2056007,-5.593335,4.0
11241,2.669178,22.892624,7.0
11242,7.5816593,-23.19804,11.0
11243,4.3518724,6.5647063,4.0
11244,-15.49743,-7.868418,1.0
11245,-15.081286,23.740337,9.0
11246,6.574163,-11.241883,3.0
11247,-8.357773,11.18501,9.0
11248,-0.8050238,-5.267059,3.0
11249,5.1068907,17.637562,7.0
11250,-19.920078,13.128076,5.0
11251,20.59579,1.2116821,0.0
11252,10.554745,3.6285214,4.0
11253,0.41141832,9.316019,2.0
11254,-3.8206599,-16.755053,8.0
11255,-18.678898,13.666448,5.0
11256,16.731771,-1.9082189,0.0
11257,2.1471615,6.468413,4.0
11258,-3.5199842,-4.1163836,0.0
11259,-13.008212,-5.7931504,1.0
11260,0.86627173,5.8484974,4.0
11261,11.683805,-4.8910747,4.0
11262,-2.2404408,9.186296,2.0
11263,-11.515017,6.321948,9.0
11264,-2.6159234,-0.6350984,0.0
11265,-3.9626644,18.988382,6.0
11266,0.2563185,-6.742477,3.0
11267,24.46842,0.7866201,0.0
11268,8.478446,-23.106007,11.0
11269,3.6660845,-6.235783,4.0
11270,10.855354,7.404626,4.0
11271,-19.565437,6.787085,6.0
11272,8.708792,18.908346,7.0
11273,-9.66767,3.9185612,9.0
11274,-4.9124146,-1.8350333,0.0
11275,-0.24505258,29.95613,10.0
11276,1.6943446,17.709566,7.0
11277,-12.06228,-5.0421834,1.0
11278,15.166526,18.922201,7.0
11279,-13.790279,-6.2538633,1.0
11280,-4.044428,8.687013,1.0
11281,-9.374421,-13.80795,3.0
11282,-10.270999,6.754501,9.0
11283,-17.875046,-9.701052,1.0
11284,7.0110736,-22.975346,11.0
11285,23.701923,-0.89719087,0.0
11286,-16.606724,-12.637746,1.0
11287,-7.6125774,-21.414242,8.0
11288,0.21959156,-20.295263,11.0
11289,-8.044609,-5.646919,1.0
11290,-19.00278,-13.248782,8.0
11291,10.463048,-6.277042,4.0
11292,5.96459,-20.992033,11.0
11293,1.0550284,29.151358,10.0
11294,15.933015,10.557212,7.0
11295,15.177793,-6.671811,4.0
11296,6.898885,-26.89513,11.0
11297,8.870152,-23.196157,11.0
11298,1.0708616,20.150578,7.0
11299,-9.842046,7.6698694,9.0
11300,-18.442623,-10.763007,1.0
11301,-0.0075656087,-2.1554005,4.0
11302,5.6621714,-27.732353,11.0
11303,-5.782298,-21.2067,8.0
11304,5.9524665,3.8802385,4.0
11305,3.7685533,-23.188297,11.0
11306,2.8626792,-20.17633,11.0
11307,-13.174267,-6.9007945,1.0
11308,21.269606,1.7693181,0.0
11309,-9.1015415,-7.1599536,1.0
11310,-17.317863,12.776095,5.0
11311,-4.356357,20.18426,6.0
11312,4.4559746,-27.07272,11.0
11313,1.5289758,-8.104321,3.0
11314,1.3607937,31.005774,10.0
11315,-6.6214886,-17.116463,8.0
11316,-5.2732534,-18.97115,8.0
11317,-16.246578,21.73457,9.0
11318,6.938822,16.552711,7.0
11319,-3.327962,18.4349,6.0
11320,7.5252156,-25.32492,11.0
11321,8.762757,12.908865,7.0
11322,5.1377773,-6.1323657,4.0
11323,-13.286521,22.431364,9.0
11324,-3.0596578,9.879772,2.0
11325,7.483097,-19.146275,11.0
11326,-7.6734314,-17.459375,8.0
11327,-10.431962,6.687117,9.0
11328,2.3103883,23.22767,7.0
11329,6.761653,-25.781492,11.0
11330,-16.957134,11.948732,5.0
11331,-17.13631,-8.768745,1.0
11332,17.76514,-13.1753,3.0
11333,-2.3898573,5.045709,3.0
11334,7.1524825,-26.351362,11.0
11335,-12.415003,-7.313833,1.0
11336,-0.036759138,-8.800107,3.0
11337,-5.686583,-20.594484,8.0
11338,12.072751,-2.6050963,4.0
11339,-15.96077,21.783625,9.0
11340,5.2873597,-3.5535495,4.0
11341,3.2311177,17.232742,7.0
11342,-6.7384615,2.0361571,5.0
11343,-14.534012,-0.66309667,1.0
11344,5.603555,15.84131,7.0
11345,-1.6587961,9.982115,2.0
11346,-4.180211,-4.1246123,0.0
11347,-6.8009934,15.181543,6.0
11348,-5.5205913,-17.125956,8.0
11349,-17.382566,-2.4273608,1.0
11350,2.8829508,-10.74897,3.0
11351,5.599955,-12.161893,3.0
11352,0.8093092,-7.7124414,3.0
11353,7.415554,-5.187878,4.0
11354,2.6342897,-3.5300393,4.0
11355,-7.0226707,-2.3020756,1.0
11356,-9.005113,3.6541977,9.0
11357,3.2805533,-20.397358,11.0
11358,-4.068566,21.375875,6.0
11359,-1.4489267,-4.030446,3.0
11360,0.86107063,30.500458,10.0
11361,10.674772,-13.484718,3.0
11362,-6.1181,4.0606885,11.0
11363,-9.504658,-5.032667,1.0
11364,-9.325495,15.992765,6.0
11365,12.14651,8.356336,0.0
11366,-12.108962,-6.799064,1.0
11367,-1.3857625,0.4960138,3.0
11368,-9.340019,-5.2436132,1.0
11369,8.037701,-2.348489,4.0
11370,3.298328,16.053564,7.0
11371,-6.1646852,-22.474611,8.0
11372,-19.26811,7.206663,6.0
11373,-1.2111006,-14.897041,3.0
11374,3.4584503,-24.164349,11.0
11375,6.3480706,-22.319029,11.0
11376,4.770667,-10.675415,3.0
11377,16.052467,17.735025,7.0
11378,-11.997509,5.467729,9.0
11379,6.938094,-26.874443,11.0
11380,-5.2215395,-17.756931,8.0
11381,7.141741,-5.373917,4.0
11382,-4.1833067,9.899666,2.0
11383,0.93439716,30.106966,10.0
11384,9.67398,-0.9428262,4.0
11385,4.8298073,-12.348478,3.0
11386,-13.649615,6.430477,9.0
11387,11.701189,-4.1830654,4.0
11388,-18.436434,11.592118,5.0
11389,-18.91297,8.856038,5.0
11390,-3.9183695,18.721392,6.0
11391,10.236291,-15.770943,3.0
11392,7.33035,-27.723879,11.0
11393,-12.268037,21.48643,9.0
11394,16.002647,6.97256,0.0
11395,7.4115386,18.24362,7.0
11396,-5.1859074,21.5375,6.0
11397,-0.29249993,27.716333,10.0
11398,-17.741343,11.293864,5.0
11399,8.458809,-3.3519144,4.0
11400,5.994273,17.01355,7.0
11401,-5.611369,-20.243162,8.0
11402,-6.4708676,4.1523657,1.0
11403,-1.8581548,12.835122,2.0
11404,-15.354587,-10.001531,1.0
11405,7.4632483,17.589577,7.0
11406,14.65548,-9.56545,3.0
11407,15.028089,7.2851634,3.0
11408,-19.69076,-9.186397,1.0
11409,-2.4342947,4.9960465,3.0
11410,2.5426202,0.6753452,4.0
11411,-15.102318,23.305944,9.0
11412,16.880898,4.835948,0.0
11413,-13.12193,4.371782,9.0
11414,-12.324395,7.7954707,9.0
11415,-5.3955126,-9.953538,3.0
11416,-8.623536,-12.711747,3.0
11417,3.3395655,-4.00758,4.0
11418,-17.770847,12.519864,5.0
11419,-12.706509,21.392046,9.0
11420,-7.807012,-21.98386,8.0
11421,-20.111362,12.235348,5.0
11422,14.455086,0.11547897,4.0
11423,1.2380624,-12.800205,3.0
11424,8.38926,0.24356481,4.0
11425,-11.022963,2.6301327,4.0
11426,-10.045015,-5.356641,1.0
11427,0.64209056,29.281914,10.0
11428,22.33045,-3.474797,0.0
11429,8.690104,-3.8207223,4.0
11430,4.3454895,19.331457,7.0
11431,2.2296772,0.28294355,4.0
11432,-10.481462,-3.228557,1.0
11433,-16.151447,23.515858,9.0
11434,-8.947997,-15.206594,8.0
11435,-3.381211,-18.480629,8.0
11436,-17.918276,-8.716913,1.0
11437,3.3512418,17.194769,7.0
11438,-7.9880476,2.9154806,1.0
11439,5.1198044,4.3778377,4.0
11440,-10.034673,4.315874,9.0
11441,-8.551966,-20.645761,8.0
11442,4.802373,-14.386837,3.0
11443,10.136035,11.571214,3.0
11444,-1.0570607,9.537177,2.0
11445,-12.633881,-6.3222814,1.0
11446,-16.152498,14.076558,5.0
11447,-7.2439623,-3.2342947,1.0
11448,5.2258716,15.94082,7.0
11449,10.169296,2.2427425,4.0
11450,9.753395,1.2054715,4.0
11451,-5.3531165,17.154688,6.0
11452,14.250188,4.8986373,4.0
11453,22.993603,-3.091189,0.0
11454,7.5570006,-1.7977545,4.0
11455,2.6605065,-20.054117,11.0
11456,18.747065,1.1953583,0.0
11457,10.049047,-14.021269,3.0
11458,7.0489283,3.9798467,4.0
11459,-5.7535143,20.225098,6.0
11460,3.22544,-23.477701,11.0
11461,-14.826906,20.384027,9.0
11462,-14.278837,-3.6169007,1.0
11463,9.53434,-19.669518,11.0
11464,2.0429873,-13.528961,3.0
11465,14.210729,3.6865902,4.0
11466,-2.8136668,-8.5343075,3.0
11467,-17.906858,10.228279,5.0
11468,6.5367823,14.831947,7.0
11469,2.7336152,-22.256893,11.0
11470,0.32935357,-22.818628,11.0
11471,7.257543,-23.867466,11.0
11472,-14.785833,20.195929,9.0
11473,-7.739996,-11.563573,3.0
11474,15.575358,18.125027,7.0
11475,-14.53159,-4.996283,1.0
11476,-10.059494,-4.041379,1.0
11477,-15.948447,-1.028096,1.0
11478,-0.58722967,9.833747,2.0
11479,0.62040335,-1.0982913,4.0
11480,-6.284624,13.912841,6.0
11481,9.475817,2.1175036,4.0
11482,18.056639,-1.8546644,0.0
11483,9.631637,-24.021296,11.0
11484,11.900977,-0.33101293,4.0
11485,14.490784,-12.419848,3.0
11486,-1.0178472,14.6132965,2.0
11487,-7.5997863,18.040785,6.0
11488,14.011596,-1.0309378,4.0
11489,-14.912906,-1.5946057,1.0
11490,9.303169,13.764821,4.0
11491,-18.104776,-9.077701,1.0
11492,9.653862,2.2925289,4.0
11493,4.8069706,-4.822673,4.0
11494,-6.227277,21.631826,6.0
11495,21.80985,-1.1105798,0.0
11496,8.332445,-26.635796,11.0
11497,0.4632086,-8.809133,3.0
11498,4.3993726,-21.38154,11.0
11499,-5.068793,20.921871,6.0
11500,9.470992,-22.615496,11.0
11501,4.853931,2.1908119,4.0
11502,-0.3122077,-7.6215143,3.0
11503,-17.531809,9.4772625,5.0
11504,6.207111,-11.36945,3.0
11505,-16.889847,12.299185,5.0
11506,4.6713767,-11.636722,3.0
11507,4.655713,7.756495,4.0
11508,-19.85805,6.38583,6.0
11509,-5.2127643,-1.2056577,0.0
11510,-11.494113,-3.5409553,1.0
11511,4.4459424,3.9839227,4.0
11512,9.671071,3.284243,4.0
11513,1.3310341,-27.954138,11.0
11514,-4.843099,-14.707114,8.0
11515,-1.8329992,12.145177,2.0
11516,-5.9399753,21.707426,6.0
11517,0.76554096,29.237309,10.0
11518,-19.5875,11.157529,5.0
11519,-19.896976,7.1873317,6.0
11520,4.876023,7.3689666,4.0
11521,0.31849673,1.3720602,4.0
11522,4.2291455,-20.64837,11.0
11523,-9.21064,-18.729488,8.0
11524,-13.183058,-0.6845333,1.0
11525,4.7804036,-22.92168,11.0
11526,10.540312,-16.347162,3.0
11527,11.958571,7.5589275,4.0
11528,2.5121257,-10.680213,3.0
11529,-10.696429,7.247284,9.0
11530,-6.5887184,-17.524279,8.0
11531,10.933428,4.529135,4.0
11532,0.49369514,7.6502194,3.0
11533,15.278572,-13.516028,3.0
11534,9.299934,-1.4506044,4.0
11535,14.282677,19.063847,7.0
11536,-2.480811,-13.926455,8.0
11537,-5.1032343,20.309233,6.0
11538,6.1069593,13.518843,7.0
11539,-8.38235,-4.8891325,1.0
11540,-8.236569,14.745342,6.0
11541,-10.061469,-1.3898392,1.0
11542,-2.6269808,11.596073,2.0
11543,-0.108578965,-26.286297,1.0
11544,6.3293757,18.179348,7.0
11545,-3.9290566,18.458931,6.0
11546,1.5515712,-13.798653,3.0
11547,-4.2154365,18.06229,6.0
11548,-4.815845,-6.620658,1.0
11549,-7.3791223,-15.544038,8.0
11550,16.406898,-4.334594,0.0
11551,-5.182356,19.17787,6.0
11552,2.9650507,23.170147,6.0
11553,-1.8004619,13.149779,2.0
11554,2.2881641,18.35178,7.0
11555,-17.821508,21.129827,9.0
11556,-8.99328,4.083544,9.0
11557,-9.884064,-7.9340725,1.0
11558,5.213904,-12.904155,3.0
11559,8.972208,-16.154303,3.0
11560,-13.521103,24.676003,9.0
11561,2.9136643,-13.621808,3.0
11562,4.4621162,17.0659,7.0
11563,-10.52736,13.776525,6.0
11564,11.703837,-14.508099,3.0
11565,14.726019,-13.299189,3.0
11566,-11.873052,-3.9394212,1.0
11567,8.343717,19.164268,7.0
11568,7.99494,12.379097,7.0
11569,13.730132,-2.4072258,4.0
11570,16.931961,-1.8942261,0.0
11571,-4.22712,11.464546,2.0
11572,11.655896,-4.7179174,4.0
11573,4.3808055,-21.915125,11.0
11574,2.8730567,0.5817162,4.0
11575,11.057612,6.2854385,4.0
11576,-15.776481,12.977229,5.0
11577,5.685645,-23.250025,11.0
11578,2.318733,-4.486212,3.0
11579,-7.962555,16.441477,6.0
11580,10.709061,-21.605864,11.0
11581,9.740329,0.17924535,4.0
11582,-11.179419,4.948204,9.0
11583,-17.240593,-8.334425,1.0
11584,-9.477718,6.7591414,9.0
11585,-15.615702,-0.68573207,1.0
11586,-14.682086,-4.0179205,1.0
11587,0.19222939,12.711896,2.0
11588,6.164665,-12.627936,3.0
11589,7.9905634,-1.0390329,4.0
11590,-2.3660765,11.382362,2.0
11591,-6.3070717,-21.465397,8.0
11592,-2.4622548,4.9434304,6.0
11593,-1.5533725,-2.7687917,4.0
11594,-17.934414,-10.968846,1.0
11595,-12.194421,2.2495306,1.0
11596,5.4333143,-4.5557733,4.0
11597,17.613993,-0.63982666,0.0
11598,4.476604,-12.872914,3.0
11599,8.845624,-16.67913,3.0
11600,-1.2898649,0.25426248,3.0
11601,-0.30768132,23.222763,7.0
11602,3.438114,23.004429,7.0
11603,8.767017,-25.81452,11.0
11604,-8.207725,-12.908464,3.0
11605,15.810183,18.410309,7.0
11606,4.718317,14.249524,7.0
11607,-4.78512,0.16096361,11.0
11608,10.857073,-2.7285426,4.0
11609,11.33046,-0.47810498,4.0
11610,-17.988237,-10.330523,1.0
11611,7.4580817,16.01392,7.0
11612,9.302322,-2.4962027,4.0
11613,-11.171951,-2.6838305,1.0
11614,-6.2854505,13.456372,9.0
11615,6.425009,-19.90271,11.0
11616,14.955832,-8.865129,0.0
11617,-11.766807,-14.995212,11.0
11618,16.078478,-6.750271,0.0
11619,19.487774,0.29164702,0.0
11620,22.370266,-2.7176712,0.0
11621,-7.761702,15.983456,6.0
11622,10.516994,-2.7716494,4.0
11623,5.9743156,-23.855303,11.0
11624,-14.58787,13.314257,5.0
11625,3.9185665,-13.29646,3.0
11626,17.100641,-12.1152725,3.0
11627,13.572034,-1.7777247,4.0
11628,-20.080896,7.049046,6.0
11629,15.326296,-11.38784,3.0
11630,-14.767153,-5.2086945,1.0
11631,0.07338092,-7.5231714,3.0
11632,8.43368,0.6284602,4.0
11633,-16.232481,20.5106,9.0
11634,-3.6874504,-20.311619,8.0
11635,-20.028763,-7.967681,1.0
